"tripduration","start_time","end_time","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender","bike type"
197,"2018-04-26 09:57:36.7830","2018-04-26 10:00:54.2960",26,"Coffman Union",44.973378,-93.234762,21,"Social Sciences",44.97063897849033,-93.24355244636536,5,"Subscriber",1996,2,"Classic"
478,"2018-04-26 11:52:32.3650","2018-04-26 12:00:31.3490",21,"Social Sciences",44.97063897849033,-93.24355244636536,208,"23rd Ave SE & University Ave SE",44.974397,-93.223002,5,"Customer",1969,0,"Classic"
798,"2018-04-26 17:09:18.4100","2018-04-26 17:22:36.7450",208,"23rd Ave SE & University Ave SE",44.974397,-93.223002,80,"Curfew Street & Ellis Ave",44.96616,-93.20525,5,"Subscriber",1963,1,"Classic"
758,"2018-04-26 18:07:12.6240","2018-04-26 18:19:50.9990",80,"Curfew Street & Ellis Ave",44.96616,-93.20525,207,"Mariucci Arena",44.977899,-93.226629,5,"Subscriber",1985,1,"Classic"
668,"2018-04-23 13:34:34.8260","2018-04-23 13:45:42.8900",7,"Hennepin & Central Avenue NE",44.98896097961248,-93.2538078725338,98,"University Ave NE & 12th Ave NE",44.999874,-93.262955,6,"Customer",1969,0,"Classic"
73,"2018-04-24 06:53:12.9610","2018-04-24 06:54:26.0980",120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,28,"Mayo Memorial Building",44.97209,-93.23206,6,"Subscriber",1976,1,"Classic"
108,"2018-04-24 09:58:28.8030","2018-04-24 10:00:16.8730",28,"Mayo Memorial Building",44.97209,-93.23206,26,"Coffman Union",44.973378,-93.234762,6,"Subscriber",1963,1,"Classic"
100,"2018-04-24 12:53:14.6750","2018-04-24 12:54:55.2700",26,"Coffman Union",44.973378,-93.234762,28,"Mayo Memorial Building",44.97209,-93.23206,6,"Subscriber",1963,1,"Classic"
1083,"2018-04-27 15:30:43.3860","2018-04-27 15:48:46.8660",28,"Mayo Memorial Building",44.97209,-93.23206,80,"Curfew Street & Ellis Ave",44.96616,-93.20525,6,"Customer",1991,2,"Classic"
515,"2018-04-28 18:09:46.4670","2018-04-28 18:18:21.9530",80,"Curfew Street & Ellis Ave",44.96616,-93.20525,79,"27th Ave SE & University Ave",44.972599144972556,-93.21897804737091,6,"Customer",1969,0,"Classic"
178,"2018-04-29 08:16:51.4680","2018-04-29 08:19:50.0990",79,"27th Ave SE & University Ave",44.972599144972556,-93.21897804737091,37,"23rd Ave SE & 6th Street SE",44.977028,-93.221639,6,"Customer",1980,1,"Classic"
207,"2018-04-29 10:51:06.8640","2018-04-29 10:54:34.0760",37,"23rd Ave SE & 6th Street SE",44.977028,-93.221639,79,"27th Ave SE & University Ave",44.972599144972556,-93.21897804737091,6,"Customer",1980,1,"Classic"
309,"2018-04-30 12:26:46.9140","2018-04-30 12:31:56.8470",79,"27th Ave SE & University Ave",44.972599144972556,-93.21897804737091,205,"University Ave SE & SE Bedford Street",44.96876,-93.21003,6,"Customer",1995,1,"Classic"
1359,"2018-04-26 14:06:53.2830","2018-04-26 14:29:32.4280",105,"N Milton Street & Summit Ave",44.941599,-93.138832,172,"University of St. Thomas",44.93992412155162,-93.19278225302695,7,"Subscriber",1993,2,"Classic"
2525,"2018-04-26 15:51:12.7950","2018-04-26 16:33:17.9120",172,"University of St. Thomas",44.93992412155162,-93.19278225302695,171,"Mississippi River Blvd & Summit Ave",44.940288,-93.197997,7,"Customer",1969,0,"Classic"
662,"2018-04-27 18:44:49.1590","2018-04-27 18:55:51.3790",171,"Mississippi River Blvd & Summit Ave",44.940288,-93.197997,171,"Mississippi River Blvd & Summit Ave",44.940288,-93.197997,7,"Subscriber",1982,2,"Classic"
2145,"2018-04-28 19:41:39.2620","2018-04-28 20:17:24.8760",171,"Mississippi River Blvd & Summit Ave",44.940288,-93.197997,212,"Bohemian Flats",44.976223,-93.2416,7,"Customer",1969,0,"Classic"
1459,"2018-04-29 17:16:44.9320","2018-04-29 17:41:04.7430",212,"Bohemian Flats",44.976223,-93.2416,149,"N 4th Ave & W River Parkway",44.988461,-93.269087,7,"Customer",1969,0,"Classic"
439,"2018-04-25 07:53:43.7500","2018-04-25 08:01:03.4540",196,"Groveland Ave & Clifton Place",44.966145,-93.286294,8,"YWCA Downtown",44.972217,-93.276435,8,"Subscriber",1953,2,"Classic"
534,"2018-04-25 08:08:51.9230","2018-04-25 08:17:46.5640",8,"YWCA Downtown",44.972217,-93.276435,56,"7th Street & 4th Ave S",44.97497,-93.266684,8,"Subscriber",1954,2,"Classic"
594,"2018-04-25 10:21:46.9160","2018-04-25 10:31:40.9660",56,"7th Street & 4th Ave S",44.97497,-93.266684,193,"5th Ave N & 4th Street N",44.98438983207127,-93.27736034989357,8,"Subscriber",1955,1,"Classic"
2073,"2018-04-25 17:20:25.8440","2018-04-25 17:54:59.6350",193,"5th Ave N & 4th Street N",44.98438983207127,-93.27736034989357,66,"28th Street & Nicollet Ave S",44.95188118173609,-93.27864915132523,8,"Subscriber",1983,2,"Classic"
381,"2018-04-25 18:39:07.7160","2018-04-25 18:45:28.7530",66,"28th Street & Nicollet Ave S",44.95188118173609,-93.27864915132523,59,"Midtown Greenway & 5th Ave S",44.950371,-93.269278,8,"Customer",1969,0,"Classic"
703,"2018-04-25 19:46:44.1490","2018-04-25 19:58:27.5300",59,"Midtown Greenway & 5th Ave S",44.950371,-93.269278,22,"YWCA Uptown",44.95131,-93.29853,8,"Customer",1969,0,"Classic"
1277,"2018-04-25 20:06:56.6110","2018-04-25 20:28:13.6570",22,"YWCA Uptown",44.95131,-93.29853,3,"25th Street & 33rd Ave S",44.957341,-93.223374,8,"Customer",1969,0,"Classic"
1058,"2018-04-29 12:14:19.3850","2018-04-29 12:31:58.0290",3,"25th Street & 33rd Ave S",44.957341,-93.223374,29,"4th Street S & 19th Ave",44.97003,-93.24519,8,"Customer",1969,0,"Classic"
1979,"2018-04-29 13:35:58.1220","2018-04-29 14:08:58.0520",29,"4th Street S & 19th Ave",44.97003,-93.24519,180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,8,"Subscriber",1979,1,"Classic"
834,"2018-04-29 14:09:29.4190","2018-04-29 14:23:23.5700",180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,154,"Lake Harriet Bandshell",44.92936,-93.30713,8,"Subscriber",1979,1,"Classic"
3064,"2018-04-29 14:28:20.7460","2018-04-29 15:19:25.4510",154,"Lake Harriet Bandshell",44.92936,-93.30713,154,"Lake Harriet Bandshell",44.92936,-93.30713,8,"Subscriber",1979,1,"Classic"
399,"2018-04-12 18:46:36.9160","2018-04-12 18:53:16.6100",202,"18th Ave Trail & 2nd Street NE",45.006321,-93.266553,174,"Marshall Street NE & Lowry Ave",45.01312,-93.27166,9,"Customer",1981,1,"Classic"
762,"2018-04-13 06:29:56.1370","2018-04-13 06:42:38.5410",174,"Marshall Street NE & Lowry Ave",45.01312,-93.27166,95,"Gateway Park",44.9825943,-93.2675139,9,"Customer",1981,1,"Classic"
170,"2018-04-13 07:31:53.2280","2018-04-13 07:34:44.0270",95,"Gateway Park",44.9825943,-93.2675139,214,"Mill City Quarter",44.9805,-93.2618,9,"Subscriber",1975,1,"Classic"
1071,"2018-04-15 17:08:14.8780","2018-04-15 17:26:06.5750",214,"Mill City Quarter",44.9805,-93.2618,195,"Hennepin Ave & S Washington Ave",44.981727363030224,-93.269422352314,9,"Subscriber",1960,2,"Classic"
239,"2018-04-17 20:18:52.6590","2018-04-17 20:22:52.5420",195,"Hennepin Ave & S Washington Ave",44.981727363030224,-93.269422352314,195,"Hennepin Ave & S Washington Ave",44.981727363030224,-93.269422352314,9,"Customer",1969,0,"Classic"
61,"2018-04-18 07:59:21.7320","2018-04-18 08:00:22.8790",195,"Hennepin Ave & S Washington Ave",44.981727363030224,-93.269422352314,195,"Hennepin Ave & S Washington Ave",44.981727363030224,-93.269422352314,9,"Subscriber",1969,1,"Classic"
2181,"2018-04-27 16:30:04.1080","2018-04-27 17:06:26.0250",41,"Currie Park",44.969225,-93.251136,153,"Minnehaha Park",44.916906,-93.213587,9,"Subscriber",1959,1,"Classic"
1550,"2018-04-29 15:02:56.9390","2018-04-29 15:28:47.5790",153,"Minnehaha Park",44.916906,-93.213587,165,"38th Street Light Rail Station",44.93434,-93.229338,9,"Customer",1969,0,"Classic"
141,"2018-04-18 16:56:14.1820","2018-04-18 16:58:36.0040",27,"Williamson Hall",44.977406,-93.234911,188,"Sanford Hall",44.980831,-93.240282,10,"Subscriber",1969,1,"Classic"
6782,"2018-04-19 15:05:31.4390","2018-04-19 16:58:34.1700",188,"Sanford Hall",44.980831,-93.240282,188,"Sanford Hall",44.980831,-93.240282,10,"Customer",1969,0,"Classic"
790,"2018-04-19 23:14:32.9510","2018-04-19 23:27:43.8260",188,"Sanford Hall",44.980831,-93.240282,205,"University Ave SE & SE Bedford Street",44.96876,-93.21003,10,"Customer",1969,0,"Classic"
865,"2018-04-20 14:18:00.2690","2018-04-20 14:32:25.8120",205,"University Ave SE & SE Bedford Street",44.96876,-93.21003,211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,10,"Subscriber",1994,1,"Classic"
402,"2018-04-22 12:28:44.4000","2018-04-22 12:35:26.5280",211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,37,"23rd Ave SE & 6th Street SE",44.977028,-93.221639,10,"Subscriber",1990,1,"Classic"
168,"2018-04-24 11:03:31.8950","2018-04-24 11:06:19.8960",37,"23rd Ave SE & 6th Street SE",44.977028,-93.221639,38,"4th Street & 17th Ave SE",44.97913,-93.23189,10,"Subscriber",1979,1,"Classic"
92,"2018-04-24 11:42:06.6790","2018-04-24 11:43:38.8340",38,"4th Street & 17th Ave SE",44.97913,-93.23189,27,"Williamson Hall",44.977406,-93.234911,10,"Subscriber",1979,1,"Classic"
776,"2018-04-30 18:42:11.1530","2018-04-30 18:55:07.9640",27,"Williamson Hall",44.977406,-93.234911,167,"11th Ave S & S 2nd Street",44.97651548218561,-93.25257003307343,10,"Customer",1985,1,"Classic"
1035,"2018-04-30 19:45:34.5990","2018-04-30 20:02:50.1990",167,"11th Ave S & S 2nd Street",44.97651548218561,-93.25257003307343,92,"6th Ave SE & University Ave",44.983281,-93.24812,10,"Customer",1969,0,"Classic"
1412,"2018-04-30 20:05:00.8110","2018-04-30 20:28:33.4740",92,"6th Ave SE & University Ave",44.983281,-93.24812,206,"Cooke Hall",44.976303,-93.230029,10,"Customer",1969,0,"Classic"
865,"2018-04-30 20:29:30.5310","2018-04-30 20:43:56.5000",206,"Cooke Hall",44.976303,-93.230029,167,"11th Ave S & S 2nd Street",44.97651548218561,-93.25257003307343,10,"Customer",1969,0,"Classic"
420,"2018-04-30 21:04:23.4650","2018-04-30 21:11:23.6350",167,"11th Ave S & S 2nd Street",44.97651548218561,-93.25257003307343,29,"4th Street S & 19th Ave",44.97003,-93.24519,10,"Subscriber",1987,1,"Classic"
516,"2018-04-24 19:04:08.0030","2018-04-24 19:12:44.0620",202,"18th Ave Trail & 2nd Street NE",45.006321,-93.266553,174,"Marshall Street NE & Lowry Ave",45.01312,-93.27166,11,"Customer",1969,0,"Classic"
1332,"2018-04-28 21:30:03.6800","2018-04-28 21:52:16.6250",174,"Marshall Street NE & Lowry Ave",45.01312,-93.27166,96,"Marshall Street NE & 8th Ave NE",44.995348,-93.266854,11,"Customer",1969,0,"Classic"
850,"2018-04-29 18:10:57.1770","2018-04-29 18:25:07.4470",96,"Marshall Street NE & 8th Ave NE",44.995348,-93.266854,195,"Hennepin Ave & S Washington Ave",44.981727363030224,-93.269422352314,11,"Customer",1969,0,"Classic"
222,"2018-04-30 17:28:47.5120","2018-04-30 17:32:30.4050",195,"Hennepin Ave & S Washington Ave",44.981727363030224,-93.269422352314,36,"South 2nd Street & 3rd Ave S",44.98096183249473,-93.26354429125784,11,"Subscriber",1985,1,"Classic"
1488,"2018-04-30 18:28:39.6630","2018-04-30 18:53:28.1860",36,"South 2nd Street & 3rd Ave S",44.98096183249473,-93.26354429125784,85,"Midtown YWCA",44.94823,-93.24054,11,"Subscriber",1986,2,"Classic"
724,"2018-04-21 16:38:54.1570","2018-04-21 16:50:58.6280",160,"Dupont Ave S & W 29th Street",44.949699,-93.293129,51,"Dupont Ave S & 22nd Street",44.96144162045103,-93.29303517937659,14,"Subscriber",1950,1,"Classic"
1384,"2018-04-23 12:40:41.5870","2018-04-23 13:03:45.7260",93,"Lake Calhoun Center",44.94846716687744,-93.3172944188118,180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,14,"Customer",1969,0,"Classic"
3550,"2018-04-23 14:16:28.1340","2018-04-23 15:15:38.2530",180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,153,"Minnehaha Park",44.916906,-93.213587,14,"Customer",1969,0,"Classic"
3745,"2018-04-23 16:10:25.1840","2018-04-23 17:12:50.3970",153,"Minnehaha Park",44.916906,-93.213587,180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,14,"Customer",1969,0,"Classic"
11743,"2018-04-23 18:56:47.3460","2018-04-23 22:12:30.7310",180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,14,"Customer",1969,0,"Classic"
6735,"2018-04-26 11:19:09.3980","2018-04-26 13:11:24.5470",180,"Lake Street & Knox Ave S",44.94870255723884,-93.30621153116226,60,"Malcolm Ave SE & 5th Street SE",44.973371428373945,-93.21126401424408,14,"Customer",1969,0,"Classic"
539,"2018-04-28 09:39:46.1230","2018-04-28 09:48:45.6570",79,"27th Ave SE & University Ave",44.972599144972556,-93.21897804737091,49,"Franklin & 28th Ave",44.962701,-93.230893,14,"Subscriber",1955,1,"Classic"
212,"2018-04-28 15:26:17.5470","2018-04-28 15:29:50.1550",49,"Franklin & 28th Ave",44.962701,-93.230893,16,"22nd Ave S & Franklin Ave",44.96293,-93.241042,14,"Customer",1969,0,"Classic"
622,"2018-04-29 16:33:57.8570","2018-04-29 16:44:20.8080",26,"Coffman Union",44.973378,-93.234762,3,"25th Street & 33rd Ave S",44.957341,-93.223374,14,"Subscriber",1964,1,"Classic"
6963,"2018-04-21 13:44:53.7680","2018-04-21 15:40:56.8450",10,"Midtown Exchange",44.94859,-93.2602,10,"Midtown Exchange",44.94859,-93.2602,15,"Customer",1969,0,"Classic"
3106,"2018-04-21 16:42:54.6750","2018-04-21 17:34:41.3460",10,"Midtown Exchange",44.94859,-93.2602,153,"Minnehaha Park",44.916906,-93.213587,15,"Customer",1969,0,"Classic"
603,"2018-04-22 18:17:28.6570","2018-04-22 18:27:31.7810",153,"Minnehaha Park",44.916906,-93.213587,164,"46th Street Light Rail Station",44.920417483966915,-93.21949973702431,15,"Customer",1969,0,"Classic"
1544,"2018-04-22 18:32:57.2910","2018-04-22 18:58:41.7550",164,"46th Street Light Rail Station",44.920417483966915,-93.21949973702431,201,"Hiawatha Ave & E 50th Street",44.91294253601736,-93.21014016866684,15,"Customer",1969,0,"Classic"
825,"2018-04-22 19:00:19.1980","2018-04-22 19:14:04.6570",201,"Hiawatha Ave & E 50th Street",44.91294253601736,-93.21014016866684,153,"Minnehaha Park",44.916906,-93.213587,15,"Customer",1969,0,"Classic"
7240,"2018-04-26 17:09:33.3430","2018-04-26 19:10:13.4350",153,"Minnehaha Park",44.916906,-93.213587,153,"Minnehaha Park",44.916906,-93.213587,15,"Customer",1969,0,"Classic"
314,"2018-04-28 16:16:41.0820","2018-04-28 16:21:55.5730",21,"Social Sciences",44.97063897849033,-93.24355244636536,120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,15,"Subscriber",1991,1,"Classic"
12791,"2018-04-28 18:18:50.0950","2018-04-28 21:52:01.7070",120,"Washington Ave SE & Union Street SE",44.97394,-93.2321,61,"McNamara Center",44.9743,-93.22854,15,"Customer",1969,0,"Classic"
712,"2018-04-28 22:59:00.1730","2018-04-28 23:10:52.6550",61,"McNamara Center",44.9743,-93.22854,188,"Sanford Hall",44.980831,-93.240282,15,"Customer",1969,0,"Classic"
257,"2018-04-29 01:05:58.8690","2018-04-29 01:10:16.2020",188,"Sanford Hall",44.980831,-93.240282,211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,15,"Customer",1969,0,"Classic"
474,"2018-04-29 01:41:40.1750","2018-04-29 01:49:34.6020",211,"15th Ave SE & SE 4th Street",44.97995059557327,-93.23478698730469,208,"23rd Ave SE & University Ave SE",44.974397,-93.223002,15,"Customer",1969,0,"Classic"
1274,"2018-04-29 17:22:04.6050","2018-04-29 17:43:19.0570",208,"23rd Ave SE & University Ave SE",44.974397,-93.223002,167,"11th Ave S & S 2nd Street",44.97651548218561,-93.25257003307343,15,"Customer",1969,0,"Classic"
212,"2018-04-30 07:23:19.1800","2018-04-30 07:26:51.2290",167,"11th Ave S & S 2nd Street",44.97651548218561,-93.25257003307343,214,"Mill City Quarter",44.9805,-93.2618,15,"Customer",1980,1,"Classic"
692,"2018-04-30 07:47:33.9810","2018-04-30 07:59:06.9510",214,"Mill City Quarter",44.9805,-93.2618,210,"Civil Engineering",44.976096,-93.231958,15,"Subscriber",1993,1,"Classic"
