station_id,station_name,station_lat,station_lng
00044,11th Street & Marquette,44.97271204700337,-93.27399149537086
00045,Franklin & Portland,44.96284129291228,-93.26752066612244
00046,IDS Center,44.9756749342888,-93.27219977974892
00047,Lake Street & Humboldt,44.94865,-93.30077
00048,26th Street & Hennepin,44.9554734,-93.29714298
00049,Franklin & 28th Ave,44.962701,-93.230893
00050,University & Bank Street SE,44.98717,-93.25576
00051,Dupont Ave S & 22nd Street,44.96144162045103,-93.29303517937659
00052,2nd Ave S & S 3rd Street,44.9797893272483,-93.26599314808846
00053,2nd Ave N & N 6th Street,44.980536,-93.275626
00054,Washington Ave S & 10th Ave S,44.97647753446488,-93.25515300035477
00055,Nicollet Ave & W 37th Street,44.93531794345143,-93.27807784080505
00056,7th Street & 4th Ave S,44.97497,-93.266684
00059,Midtown Greenway & 5th Ave S,44.950371,-93.269278
00060,Malcolm Ave SE & 5th Street SE,44.973371428373945,-93.21126401424408
00061,McNamara Center,44.9743,-93.22854
00062,Elliot Hall,44.97685,-93.23818
00063,Elliot Park,44.970553,-93.26079
00064,W 31st Street & Hennepin Ave S,44.946687,-93.29736
00065,Nicollet & Franklin,44.96342,-93.277939
00066,28th Street & Nicollet Ave S,44.95188118173609,-93.27864915132523
00067,Glenwood Ave & N Morgan Ave,44.981147,-93.304427
00068,Minneapolis Farmers Market,44.98052,-93.28542
00069,N Washington Ave & 9th Ave N,44.98990925106774,-93.27978774905205
00070,Wirth Beach,44.9798,-93.322066
00071,Bryant Ave N & West Broadway,44.99927463779849,-93.29099670052528
00072,Girard Ave N & W Broadway Ave,44.99957,-93.297071
00073,Farview Park,45.005994,-93.287559
00074,West Broadway & Logan Ave N,45.00251989101724,-93.3059486746788
00075,7th Street N & Plymouth Ave N,44.991704,-93.293988
00077,West 34th Street  & Hennepin Ave S,44.941388,-93.298634
00079,27th Ave SE & University Ave,44.972599144972556,-93.21897804737091
00080,Curfew Street & Ellis Ave,44.96616,-93.20525
00081,Carleton Street & University Ave ,44.963549,-93.195906
00082,Fairview Ave & University Ave,44.95665,-93.17706
00083,Englewood Ave & N Asbury Street,44.964172,-93.165868
00084,Sherburne Ave & Snelling Ave N,44.956624,-93.16734
00085,Midtown YWCA,44.94823,-93.24054
00086,East Lake Street & 36th Ave S,44.94826689447929,-93.22124049067497
00087,N Victoria Street & University Ave ,44.956052,-93.136556
00088,Wilder Street & Marshall Ave,44.948147,-93.185819
00089,Grand Ave & Fairview Ave,44.940513,-93.177093
00090,Macalester College,44.940218,-93.17022
00091,Grant Street & Portland Ave,44.96954,-93.2669
00092,6th Ave SE & University Ave,44.983281,-93.24812
00093,Lake Calhoun Center,44.94846716687744,-93.3172944188118
00094,Portland Ave & Washington Ave,44.978209822323755,-93.26023042201996
00095,Gateway Park,44.9825943,-93.2675139
00096,Marshall Street NE & 8th Ave NE,44.995348,-93.266854
00097,2nd Street N & 8th Ave N,44.98961163785117,-93.27718734741211
00098,University Ave NE & 12th Ave NE,44.999874,-93.262955
00099,Pleasant Ave S &  Lake Street,44.948556,-93.283163
00100,West 32nd Street & Bryant Ave S,44.94478,-93.29038
00101,West 36th Street & Bryant Ave S,44.93775,-93.2912
00102,West 15th Street & Willow,44.968237,-93.281991
00104,Kowalski's Market,44.94010258927714,-93.15315127372742
00105,N Milton Street & Summit Ave,44.941599,-93.138832
00106,Como Park Conservatory,44.980255106879476,-93.15167874097824
00107,Hague Ave & Dale Street,44.945736,-93.12661
00108,Logan Park,44.99882,-93.25276
00109,Lexington Pkwy & University Ave,44.955363,-93.146379
00110,Dale Street N & University Ave,44.956066,-93.126088
00111,Elliot Ave S & E 24th Street,44.959373838446446,-93.26101630926132
00112,Como Ave SE & 29th Ave SE,44.987934,-93.212892
00113,15th Ave SE & Como Ave SE,44.987517,-93.230469
00114,Lake Como Pavilion,44.981914,-93.143383
00115,Dale Street & Grand Ave,44.939779,-93.126261
00116,Hamline Ave N & University Ave,44.95597640286424,-93.15670251846313
00117,Central Ave NE & 22nd Ave NE,45.00994,-93.247114
00118,U of M St. Paul Student Center,44.984527,-93.185029
00119,E 38th Street & 3rd Ave S,44.93387867436845,-93.27260881662367
00120,Washington Ave SE & Union Street SE,44.97394,-93.2321
00121,Minnesota History Center,44.949053,-93.10673
00122,10th Street E & Cedar Street,44.950189,-93.09759
00123,7th Place & Jackson Street,44.949433,-93.091207
00124,Union Depot,44.948399,-93.086584
00125,Kellogg Blvd E & Jackson Street,44.946191,-93.088802
00126,7th Street E & Wacouta Street,44.950766,-93.089245
00127,Broadway Street N & 4th Street E,44.94965,-93.0845
00128,Minnesota Dept. of Transportation,44.95385,-93.10445
00130,Cedar Street & Columbus Ave,44.95235098439878,-93.0995486676693
00131,5th Street E & Minnesota Street N,44.94683,-93.09231
00132,Landmark Plaza,44.945267,-93.096114
00133,Wells Fargo Place,44.94813,-93.09663
00134,Shepard Road & Sibley Street,44.946386577839114,-93.08343261480331
00135,Wabasha Street S & E Fillmore Ave,44.940656974843776,-93.09000670909882
00136,Harriet Island,44.93768,-93.094532
00137,Kellogg Blvd & Wabasha Street,44.943846,-93.09227
00138,Schmidt Brewery,44.92898,-93.124281
00139,Upper Landing,44.940902,-93.098712
00140,7th Street W & Grand Ave,44.94144,-93.10624
00141,Science Museum of Minnesota,44.942846,-93.097836
00142,Selby Ave & Virginia Street,44.9467,-93.1151
00143,University Ave & Western Ave,44.95562,-93.11665
00144,E 14th Street & N Robert Street ,44.954697,-93.097817
00145,Rice Street & University Ave W,44.955621463631225,-93.10574322938918
00146,N Robert Street & E 10th Street,44.951132,-93.094545
00147,9th Street N & Hawthorne Ave,44.977314275879294,-93.2777613401413
00148,Chicago Ave & S Washington Ave,44.977424322594445,-93.25676500797272
00149,N 4th Ave & W River Parkway,44.988461,-93.269087
00150,Minneapolis Park & Recreation Board,45.00095,-93.277037
00151,North Mississippi Regional Park,45.042435,-93.283734
00152,Fort Snelling Visitor Center,44.893869256775304,-93.18747147917747
00153,Minnehaha Park,44.916906,-93.213587
00154,Lake Harriet Bandshell,44.92936,-93.30713
00156,Lake Nokomis,44.915957,-93.242761
00157,E 38th Street & 42nd Ave S,44.93419292419226,-93.21263194084167
00158,W 36th Street & W Calhoun Parkway,44.937817,-93.320212
00159,Lake Street & West River Parkway,44.94845008205557,-93.20620000362396
00160,Dupont Ave S & W 29th Street,44.949699,-93.293129
00161,Upton Ave S & Sheridan Ave S,44.92515,-93.314597
00162,27th Ave S & Minnehaha Ave,44.947329,-93.233092
00163,Coldwater Spring,44.905043,-93.198283
00164,46th Street Light Rail Station,44.920417483966915,-93.21949973702431
00165,38th Street Light Rail Station,44.93434,-93.229338
00166,Cleveland Ave S & Highland Parkway,44.919593,-93.187264
00167,11th Ave S & S 2nd Street,44.97651548218561,-93.25257003307343
00169,Marshall Street NE & 18th Ave NE,45.006229,-93.271571
00170,Boom Island Park,44.99254,-93.270256
00171,Mississippi River Blvd & Summit Ave,44.940288,-93.197997
00172,University of St. Thomas,44.93992412155162,-93.19278225302695
00173,Fort Snelling State Park,44.890527,-93.18237
00174,Marshall Street NE & Lowry Ave,45.01312,-93.27166
00177,Nicollet Mall & Grant Street,44.96995,-93.278133
00180,Lake Street & Knox Ave S,44.94870255723884,-93.30621153116226
00181,8D OPS 01,44.95719874363749,-93.22344660758972
00183,Nicollet Island,44.985388,-93.26145
00184,S 5th Street & Nicollet Mall,44.97866517955856,-93.270503282547
00185,S 8th Street & 2nd Ave S,44.974795,-93.270649
00186,SE 3rd Ave & University Ave SE,44.985465,-93.252102
00188,Sanford Hall,44.980831,-93.240282
00189,Delaware Street SE & 26th Ave SE,44.972128,-93.221021
00190,Weisman Art Museum,44.973428353028844,-93.23731899261473
00191,Park Ave & 4th Street S,44.97590736693741,-93.260061442852
00192,3rd Street N & 8th Ave N,44.987996,-93.279854
00193,5th Ave N & 4th Street N,44.98438983207127,-93.27736034989357
00194,Washington Ave N & Cedar Lake Trail,44.98544035532649,-93.27409476041794
00195,Hennepin Ave & S Washington Ave,44.981727363030224,-93.269422352314
00196,Groveland Ave & Clifton Place,44.966145,-93.286294
00197,5th Street NE & 1st Ave NE,44.990328,-93.254295
00198,5th Street NE & 3rd Ave NE,44.991914491349455,-93.25579941272736
00199,3rd Street NE & Lowry Ave NE,45.01304,-93.264573
00200,22nd Ave NE & California Street NE,45.010119,-93.268598
00201,Hiawatha Ave & E 50th Street,44.91294253601736,-93.21014016866684
00202,18th Ave Trail & 2nd Street NE,45.006321,-93.266553
00203,Nice Ride World Headquarters,44.953566,-93.220066
00204,SE 7th Street & 10th Ave SE,44.985576,-93.238743
00205,University Ave SE & SE Bedford Street,44.96876,-93.21003
00206,Cooke Hall,44.976303,-93.230029
00207,Mariucci Arena,44.977899,-93.226629
00208,23rd Ave SE & University Ave SE,44.974397,-93.223002
00209,Willey Hall,44.972404,-93.242891
00210,Civil Engineering,44.976096,-93.231958
00211,15th Ave SE & SE 4th Street,44.97995059557327,-93.23478698730469
00212,Bohemian Flats,44.976223,-93.2416
00213,Elwood Ave N & Oak Park Ave N,44.98716,-93.301944
00214,Mill City Quarter,44.9805,-93.2618
00216,W 50th Street & W Minnehaha Pkwy,44.912125,-93.298552
00217,Hidden Falls Park,44.907000631122884,-93.19143176078795
00219,Central Ave NE & 14th Ave NE,45.002526,-93.247162
00222,30th Ave SE & SE 4th Street,44.97141887850372,-93.21342319250107
00223,5th Ave S & S 8th Street,44.972415,-93.266652
00224,S 6th Street & Hennepin Ave,44.978459,-93.273011
00225,SE 4th Street & SE 3rd Ave,44.986531,-93.250649
00226,NRM Bike Shop 1,44.983236,-93.22365
